Date,Temperature,Rain,Wind_Speed,Wind_Direction,Humidity,Pressure,Total_Cloud,Visibility,Solar_Radiation
4/27/2018 8:00,15.4,,4.2,320,40,1006,40,20000,0.63
4/27/2018 9:00,17,,5.7,320,36,1006.3,0,20000,1.53
4/27/2018 10:00,18.1,,7.9,320,38,1006.5,0,20000,2.22
4/27/2018 11:00,19.8,,3.5,270,41,1006.7,10,20000,2.63
4/27/2018 12:00,20.4,,5,270,38,1006.3,20,20000,2.98
4/27/2018 13:00,21.5,,5.6,250,39,1005.7,0,20000,3.24
4/27/2018 14:00,22,,6.7,230,42,1005.4,0,18790,3.1
4/27/2018 15:00,20.7,,6.9,200,53,1005.2,30,20000,2.68
4/27/2018 16:00,20.8,,5.3,230,56,1005,0,18320,1.94
4/27/2018 17:00,20.1,,5.2,230,57,1005.4,0,17470,1.42
4/27/2018 18:00,19.2,,3.4,230,63,1005.7,0,18770,0.67
4/27/2018 19:00,18.1,,2.9,230,70,1006.2,0,16130,0.11
4/27/2018 20:00,17.2,,3,200,72,1007.1,0,13760,0
4/27/2018 21:00,15.4,,0.9,90,78,1009.1,0,13640,
4/27/2018 22:00,14.7,,1.5,110,77,1009.8,0,14280,
4/27/2018 23:00,14.3,,1.3,110,72,1010.2,0,16760,
4/28/2018 0:00,14.3,,2.5,110,74,1010.6,0,17050,
4/28/2018 1:00,14,,1.4,90,76,1010.8,6.666666667,16670,
4/28/2018 2:00,14,,1.5,90,73,1010.6,13.33333333,18520,
4/28/2018 3:00,13.6,,0.6,180,74,1010.5,20,19000,
4/28/2018 4:00,13.4,,0.5,110,78,1010.3,0,17050,
4/28/2018 5:00,13.3,,0,0,81,1010.3,0,15630,
4/28/2018 6:00,12.8,,0.5,90,85,1010.5,0,13400,0
4/28/2018 7:00,12.9,,0,0,86,1011.1,0,11590,0.11
4/28/2018 8:00,14.5,,0.8,180,81,1011.2,60,13520,0.72
4/28/2018 9:00,16.1,,1.2,180,75,1011,30,14970,1.26
4/28/2018 10:00,17.5,,3.8,230,73,1011.2,0,14580,2.37
4/28/2018 11:00,18.4,,3.7,200,71,1010.8,0,15020,2.92
4/28/2018 12:00,19.5,,4.2,230,69,1010.1,0,14300,3.26
4/28/2018 13:00,19.6,,4.1,230,70,1009.4,0,13970,3.36
4/28/2018 14:00,20,,4,200,70,1008.8,0,13250,3.21
4/28/2018 15:00,20.4,,3.7,200,69,1008.4,10,12470,2.83
4/28/2018 16:00,20.3,,3.1,230,68,1007.6,0,13350,2.26
4/28/2018 17:00,19.5,,3.5,200,72,1007.3,0,12830,1.56
4/28/2018 18:00,18.1,,6.2,230,75,1006.8,0,11280,0.81
4/28/2018 19:00,16.9,,5.3,230,82,1007.1,0,8920,0.12
4/28/2018 20:00,16.5,,4.5,230,83,1007.4,0,5790,0
4/28/2018 21:00,16.3,,4.3,250,84,1007.9,0,5120,
4/28/2018 22:00,15.9,,3.9,230,86,1008.2,0,4610,
4/28/2018 23:00,15.6,,3.5,250,88,1008.2,0,3940,
4/29/2018 0:00,15.1,,1.9,230,90,1008,0,4000,
4/29/2018 1:00,14.7,,2.2,230,95,1007.8,0,2760,
4/29/2018 2:00,14.3,,1.1,270,95,1007.6,0,3420,
4/29/2018 3:00,14,,0.8,290,87,1007.3,0,6230,
4/29/2018 4:00,13.6,,1.2,250,87,1007,0,5740,
4/29/2018 5:00,13.4,,1.4,290,77,1007,0,9470,
4/29/2018 6:00,13.3,,3.1,250,90,1007.4,0,5510,0
4/29/2018 7:00,13.5,,0.8,50,81,1007.8,0,8310,0.15
4/29/2018 8:00,14.7,,0.5,200,76,1008.1,0,8960,0.87
4/29/2018 9:00,16.2,,2.2,230,76,1008,0,9100,1.67
4/29/2018 10:00,17.2,,3.8,230,80,1008.2,0,9480,2.4
4/29/2018 11:00,17.3,,4.7,230,80,1007.9,0,8080,2.93
4/29/2018 12:00,18.2,,4.4,230,66,1007.7,0,7670,3.27
4/29/2018 13:00,18.7,,5,230,69,1007.1,0,5770,3.35
4/29/2018 14:00,18.9,,5,230,67,1006.5,0,5360,3.15
4/29/2018 15:00,18.5,,5,230,70,1006,0,5200,2.53
4/29/2018 16:00,18.2,,5.2,230,69,1005.4,30,5000,1.97
4/29/2018 17:00,17.4,,5,230,73,1005,20,4520,1.09
4/29/2018 18:00,16.7,,5.4,230,76,1004.9,40,4100,0.54
4/29/2018 19:00,15.8,,4.8,230,82,1005,53.33333333,3390,0.08
4/29/2018 20:00,15.5,,3.5,230,84,1005.3,66.66666667,3230,0
4/29/2018 21:00,15.3,,4.6,230,86,1006.1,80,2920,
4/29/2018 22:00,15.3,,3.5,230,86,1006.7,86.66666667,2830,
4/29/2018 23:00,15.3,,3.6,250,87,1006.7,93.33333333,2710,
4/30/2018 0:00,15.5,,3.3,250,87,1006.6,100,2670,
4/30/2018 1:00,15.5,,0.6,270,87,1006.5,100,2650,
4/30/2018 2:00,15.5,,1.1,230,89,1006.5,100,2580,
4/30/2018 3:00,15.5,,1.1,200,91,1006.4,100,2380,
4/30/2018 4:00,15.5,,1,20,87,1006.4,70,2760,
4/30/2018 5:00,15,,0.4,0,87,1006.1,30,2910,
4/30/2018 6:00,14.9,,0.7,70,87,1006.3,20,2740,0
4/30/2018 7:00,15.3,,0,0,85,1007.1,80,2830,0.02
4/30/2018 8:00,16.3,,0,0,79,1007.9,100,4650,0.25
4/30/2018 9:00,17,,0.9,110,78,1008.1,100,6510,0.31
4/30/2018 10:00,17.5,,2,230,86,1008.7,100,4790,0.24
4/30/2018 11:00,17.8,,3.7,200,91,1009,100,5140,0.68
4/30/2018 12:00,18.1,,2.7,230,89,1009.1,100,5910,0.64
4/30/2018 13:00,20.3,,1.8,180,77,1008.7,100,10050,2.72
4/30/2018 14:00,19.7,,3.9,230,81,1008.6,100,9560,1.11
4/30/2018 15:00,19.6,,3.3,230,82,1008.1,100,8880,1.17
4/30/2018 16:00,19.5,,3.6,230,79,1007.8,100,10530,0.65
4/30/2018 17:00,19.5,,2.5,200,77,1007.7,80,12030,0.55
4/30/2018 18:00,19.5,,2.9,230,77,1007.5,30,12250,0.49
4/30/2018 19:00,18.4,,2.2,230,81,1007.4,20,9820,0.1
4/30/2018 20:00,17.6,,1.4,230,83,1008.1,10,7940,0
4/30/2018 21:00,17.3,,0.6,20,85,1008.8,0,6390,
4/30/2018 22:00,16.6,,1.9,50,89,1009.1,0,4900,
4/30/2018 23:00,16.5,,1.1,50,88,1009.3,0,4500,
5/1/2018 0:00,16.5,,1.1,70,85,1009,0,7580,
5/1/2018 1:00,16.2,,0.9,70,87,1008.9,23.33333333,4220,
5/1/2018 2:00,16.2,,0.2,0,83,1008.7,46.66666667,5650,
5/1/2018 3:00,16.4,,0.9,90,81,1008.4,70,6340,
5/1/2018 4:00,16.5,,1.3,50,80,1008.5,80,7430,
5/1/2018 5:00,16.2,,2.6,90,84,1007.7,30,5850,
5/1/2018 6:00,16,,2.2,70,86,1008.2,80,5520,0
5/1/2018 7:00,16.4,,1.6,70,84,1008.1,90,5190,0.03
5/1/2018 8:00,16.6,,0.8,70,82,1008.6,90,5400,0.01
5/1/2018 9:00,17,,1.6,90,81,1008.8,90,7610,0.24
5/1/2018 10:00,17.3,,0.4,0,80,1009,90,7030,0.12
5/1/2018 11:00,18.1,,0.9,140,78,1009,90,8790,0.33
5/1/2018 12:00,18.2,,1.1,70,80,1008.3,90,7650,0.27
5/1/2018 13:00,18.1,,2.3,110,80,1007.8,90,10070,0.32
5/1/2018 14:00,17.8,0.1,2.9,110,80,1007.3,100,9110,0.17
5/1/2018 15:00,17.5,0,2.1,50,86,1006.6,100,7250,0.1
5/1/2018 16:00,17.8,,2.5,70,86,1005.7,100,7770,0.07
5/1/2018 17:00,18.2,,3.6,70,86,1005.3,100,6260,0.08
5/1/2018 18:00,18.1,,2.7,70,87,1005.3,100,5940,0.04
5/1/2018 19:00,17.8,,3,70,88,1005.6,100,5710,0
5/1/2018 20:00,17.7,0,2.5,70,88,1005.7,100,5540,0
5/1/2018 21:00,17.4,0,1.7,90,91,1005.9,100,5490,
5/1/2018 22:00,17.3,0.1,3.9,90,94,1004.7,100,1820,
5/1/2018 23:00,16.9,1.5,3.9,70,100,1004.3,100,460,
5/2/2018 0:00,17.3,1.8,3.2,90,100,1003.8,100,690,
5/2/2018 1:00,17.3,1.9,2.3,90,100,1002.9,100,580,
5/2/2018 2:00,16.9,1.5,3.1,90,100,1001.8,100,150,
5/2/2018 3:00,16.9,1.2,2.5,110,100,1001.3,100,120,
5/2/2018 4:00,16.7,0.8,3.6,110,100,1000.5,100,80,
5/2/2018 5:00,16.9,0.4,1.8,90,100,999.9,100,490,
5/2/2018 6:00,17,0.2,1.5,90,100,999.4,100,280,0
5/2/2018 7:00,17.1,0.1,1,110,100,998.9,100,120,0.01
5/2/2018 8:00,17.3,0.1,1.8,70,100,998.8,100,150,0.01
5/2/2018 9:00,17.3,0,2,70,100,998.3,100,130,0.15
5/2/2018 10:00,17.8,,2.4,70,100,998,100,2280,0.47
5/2/2018 11:00,18.4,,2.2,70,100,997.9,100,10360,0.64
5/2/2018 12:00,18.5,,0.8,160,100,997.6,100,6240,0.42
5/2/2018 13:00,18.1,,2.2,200,100,997.4,100,330,0.2
5/2/2018 14:00,16.9,0,1.8,110,100,997,100,130,0.19
5/2/2018 15:00,16.6,0.1,0.8,90,100,996.5,100,290,0.23
5/2/2018 16:00,16,0,1,90,100,996.2,100,120,0.17
5/2/2018 17:00,16.7,,0.9,230,100,996,100,170,0.29
5/2/2018 18:00,18.5,,8.4,230,100,995.8,100,18190,0.21
5/2/2018 19:00,17.3,,10.1,290,80,996.5,73.33333333,20000,0.02
5/2/2018 20:00,14.7,,11.6,290,79,997.9,46.66666667,20000,0
5/2/2018 21:00,13.3,,9.9,320,74,998.8,20,20000,
5/2/2018 22:00,12.5,,13.4,320,62,999.5,13.33333333,20000,
5/2/2018 23:00,12.1,,6.8,320,61,1000,6.666666667,20000,
5/3/2018 0:00,11.8,,5.9,320,60,1000.2,0,20000,
5/3/2018 1:00,11.6,,7.3,290,62,1000.7,0,20000,
5/3/2018 2:00,11.4,,6.5,290,63,1001.2,0,20000,
5/3/2018 3:00,11,,5.2,270,70,1001.5,0,20000,
5/3/2018 4:00,10.7,,5.5,270,73,1002.3,0,20000,
5/3/2018 5:00,10.4,,3.7,290,74,1002.6,0,19620,
5/3/2018 6:00,10.4,,3.6,270,74,1002.9,0,17640,0
5/3/2018 7:00,10.7,,4.5,290,74,1003.4,0,15550,0.18
5/3/2018 8:00,12,,6.2,290,67,1003.6,0,18130,0.96
5/3/2018 9:00,13.8,,5.5,290,55,1003.5,0,20000,1.85
5/3/2018 10:00,15.8,,4.5,290,46,1003.3,0,20000,2.58
5/3/2018 11:00,17.3,,9.4,290,37,1003.2,0,20000,3.1
5/3/2018 12:00,18.4,,10.9,290,28,1002.6,0,20000,3.36
5/3/2018 13:00,16.5,,12.5,340,38,1002.8,30,20000,3.18
5/3/2018 14:00,17,,8.6,290,43,1002.5,40,20000,3.08
5/3/2018 15:00,16.1,,8,270,48,1002,100,20000,1.23
5/3/2018 16:00,13.3,0,3.6,360,67,1002.3,60,20000,0.92
5/3/2018 17:00,15,0,10.2,290,53,1001.7,30,20000,1.39
5/3/2018 18:00,15.5,,9.6,290,42,1001.7,0,20000,1.01
5/3/2018 19:00,14.3,,8.8,290,42,1001.9,3.333333333,20000,0.23
5/3/2018 20:00,12.7,,9.5,290,50,1003.2,6.666666667,20000,0.01
5/3/2018 21:00,11.9,,12.4,320,51,1004,10,20000,
5/3/2018 22:00,11.4,,8.3,320,52,1005.1,6.666666667,20000,
5/3/2018 23:00,10.9,,3.4,290,55,1005.5,3.333333333,20000,
5/4/2018 0:00,10.7,,2.8,270,60,1006.1,0,20000,
5/4/2018 1:00,10.6,,2.7,270,64,1006.3,0,20000,
5/4/2018 2:00,10.8,,6.1,270,67,1006.2,0,20000,
5/4/2018 3:00,10.9,,7,270,69,1005.9,0,20000,
5/4/2018 4:00,10.7,,5.4,270,69,1006.5,0,19870,
5/4/2018 5:00,10.5,,3.8,270,68,1006.9,0,20000,
5/4/2018 6:00,10.1,,2.8,290,72,1007.5,0,20000,0
5/4/2018 7:00,10.4,,2.4,270,70,1008.2,0,20000,0.16
5/4/2018 8:00,12.2,,3.2,250,66,1008.8,0,20000,0.95
5/4/2018 9:00,13.9,,4.9,230,56,1009.2,0,20000,1.77
5/4/2018 10:00,15.6,,5.7,230,46,1009.3,0,20000,2.5
5/4/2018 11:00,17.2,,6.6,250,39,1008.9,0,20000,3.07
5/4/2018 12:00,18.4,,6.9,230,37,1008.4,0,20000,3.36
5/4/2018 13:00,19.5,,8,250,27,1007.7,0,20000,3.54
5/4/2018 14:00,20.3,,8.6,250,24,1006.9,0,20000,3.41
5/4/2018 15:00,20.7,,8.5,250,24,1006.4,0,20000,3.07
5/4/2018 16:00,21.1,,8.5,290,21,1006.4,0,20000,2.52
5/4/2018 17:00,20.7,,4.7,250,24,1006.4,0,20000,1.82
5/4/2018 18:00,19.8,,5.1,270,23,1006.7,0,20000,1.01
5/4/2018 19:00,17.1,,7,230,51,1007.5,0,20000,0.23
5/4/2018 20:00,16.4,,6,250,44,1008.3,0,20000,0
5/4/2018 21:00,15.9,,6.3,250,46,1009.3,0,20000,
5/4/2018 22:00,14.9,,5.5,230,58,1010,0,20000,
5/4/2018 23:00,14.4,,4.9,250,57,1010,0,20000,
5/5/2018 0:00,14.3,,4.7,270,39,1010.1,0,20000,
5/5/2018 1:00,14.7,,5.2,270,32,1010.2,0,20000,
5/5/2018 2:00,14.2,,4,230,43,1009.9,0,20000,
5/5/2018 3:00,13.4,,2.2,270,44,1009.9,0,20000,
5/5/2018 4:00,12.8,,1,160,50,1010.4,0,20000,
5/5/2018 5:00,12.4,,3.2,270,54,1010.3,0,20000,
5/5/2018 6:00,12.3,,3,290,56,1010.9,0,20000,0
5/5/2018 7:00,13.5,,2,270,59,1011.3,30,20000,0.26
5/5/2018 8:00,15,,1.9,200,59,1011.7,40,20000,0.9
5/5/2018 9:00,16.2,,3.5,270,49,1011.5,40,20000,1.28
5/5/2018 10:00,18.6,,1.8,230,46,1011.6,80,20000,2.16
5/5/2018 11:00,18.5,,4.2,200,50,1011.4,80,20000,2.39
5/5/2018 12:00,19.6,,3.9,200,49,1010.8,50,20000,2.88
5/5/2018 13:00,19.4,,5.7,230,58,1010.3,70,20000,2.94
5/5/2018 14:00,19.4,,3.3,230,55,1009.8,80,20000,2.21
5/5/2018 15:00,19.5,,5.4,230,60,1009.3,60,20000,2.35
5/5/2018 16:00,19.7,,5.6,230,65,1009.1,40,20000,2.3
5/5/2018 17:00,18.9,,5.3,230,78,1009.1,50,19370,1.51
5/5/2018 18:00,18.9,,4.2,230,82,1008.8,70,17060,0.76
5/5/2018 19:00,17.5,,5.2,230,92,1009.1,76.66666667,12660,0.1
5/5/2018 20:00,17.2,,3.6,230,89,1009.2,83.33333333,14310,0
5/5/2018 21:00,17,,4.2,230,91,1009.6,90,13520,
5/5/2018 22:00,17.2,,2.2,250,85,1009.5,93.33333333,16970,
5/5/2018 23:00,17.1,,3.3,230,86,1009.1,96.66666667,17310,
5/6/2018 0:00,17,,3.1,230,83,1008,100,19750,
5/6/2018 1:00,17.5,,6.4,200,78,1007.4,100,20000,
5/6/2018 2:00,17.2,,4.4,230,81,1006.6,100,17230,
5/6/2018 3:00,17.8,0,5.4,200,77,1006,100,19500,
5/6/2018 4:00,17.4,0.1,5.7,200,84,1005,100,20000,
5/6/2018 5:00,17,1,5.3,180,90,1004.4,100,8080,
5/6/2018 6:00,16.5,2.4,6.6,200,94,1004,100,6340,0
5/6/2018 7:00,16.8,2.4,8.3,200,93,1003.2,100,8320,0
5/6/2018 8:00,16.8,3.1,9.1,200,90,1002.4,100,7500,0.01
5/6/2018 9:00,16.6,6.6,2.9,200,98,1002,100,2520,0
5/6/2018 10:00,16.4,6.1,6.2,230,100,1001.2,100,4110,0
5/6/2018 11:00,16.4,3.5,7.4,230,100,1000,100,7820,0.01
5/6/2018 12:00,17.7,6.2,9.1,230,100,998.5,100,5490,0.01
5/6/2018 13:00,17.2,1,8.1,230,100,998.1,100,3040,0.02
5/6/2018 14:00,17.4,0.4,6.4,230,100,997.1,100,4200,0.02
5/6/2018 15:00,17.5,0.6,6.4,230,100,996.5,100,10290,0.06
5/6/2018 16:00,17.1,0.6,5.1,230,100,996.6,100,8260,0.09
5/6/2018 17:00,16.9,0.2,4.3,230,100,996.6,100,7330,0.06
5/6/2018 18:00,16.9,,2,230,100,996.9,100,7730,0.01
5/6/2018 19:00,16.8,0,2.1,230,100,996.9,100,5130,0.01
5/6/2018 20:00,16.7,0,3,230,100,997.9,100,4820,0
5/6/2018 21:00,16.5,0,2.3,230,100,998.4,100,3500,
5/6/2018 22:00,16.5,0,1.4,230,100,998.6,100,2850,
5/6/2018 23:00,16.6,,1.2,230,100,998.6,100,3310,
5/7/2018 0:00,16.5,,1.6,230,100,998.5,100,2210,
5/7/2018 1:00,16.4,0.2,1.3,250,100,998.3,100,940,
5/7/2018 2:00,16.2,0.3,3.3,70,100,996.9,100,80,
5/7/2018 3:00,16.1,0,1.2,90,100,996.8,100,180,
5/7/2018 4:00,16,1.8,4.3,110,100,996.6,100,2110,
5/7/2018 5:00,15,5.8,4.6,110,100,996.7,100,4750,
5/7/2018 6:00,14.6,6.5,3.1,110,100,997.2,100,4440,0
5/7/2018 7:00,14.6,7.5,1.8,110,100,997,100,3120,0.01
5/7/2018 8:00,14.9,3.5,2.1,90,100,997.4,100,2380,0.01
5/7/2018 9:00,15.2,0.6,1.8,50,100,998.2,100,9680,0.04
5/7/2018 10:00,15.8,0.1,4.8,70,97,997.9,100,20000,0.06
5/7/2018 11:00,15.9,,5.4,70,96,998.2,100,20000,0.05
5/7/2018 12:00,15.9,0.6,4,70,98,998.5,100,18840,0.18
5/7/2018 13:00,16.3,,3.1,70,90,999,100,20000,0.33
5/7/2018 14:00,16.8,,4.9,50,82,999.1,100,20000,0.3
5/7/2018 15:00,16.9,0,6.5,70,78,997.6,100,20000,0.62
5/7/2018 16:00,17.4,,3.9,70,79,997.7,100,20000,0.87
5/7/2018 17:00,18.2,,4,70,77,997.9,70,20000,1.28
5/7/2018 18:00,17.8,,2.6,50,78,998.5,50,20000,0.63
5/7/2018 19:00,17.9,,3.9,50,77,999,46.66666667,20000,0.13
5/7/2018 20:00,17.5,,3,90,82,999.7,43.33333333,20000,0
5/7/2018 21:00,16.2,,1.7,50,93,1000.6,40,20000,
5/7/2018 22:00,15.2,,2.2,50,98,1001.1,33.33333333,5640,
5/7/2018 23:00,14.7,,1.7,50,100,1001.3,26.66666667,4040,
5/8/2018 0:00,14.4,,1.2,20,99,1001.7,20,5440,
5/8/2018 1:00,14.3,,0.8,70,100,1001.8,40,4830,
5/8/2018 2:00,14.3,,0.8,90,100,1001.4,60,4530,
5/8/2018 3:00,14.9,,3.7,50,97,1001.8,80,5280,
5/8/2018 4:00,15.2,,6.2,90,85,1001.9,80,16250,
5/8/2018 5:00,15,,7.3,70,79,1002.4,80,14710,
5/8/2018 6:00,14.6,,8.1,70,80,1002.8,80,17860,0
5/8/2018 7:00,14.7,,6.5,90,79,1003.5,100,20000,0.03
5/8/2018 8:00,15,,7.2,70,75,1003.7,70,20000,0.26
5/8/2018 9:00,15.7,,7.9,70,70,1003.5,70,20000,1.16
5/8/2018 10:00,16,,7,70,68,1004.2,80,20000,1.34
5/8/2018 11:00,16.5,,7.3,70,66,1004.1,80,20000,1.4
5/8/2018 12:00,16.9,,6.5,70,63,1004.9,80,20000,1.07
5/8/2018 13:00,17.1,,8.2,70,63,1003.7,80,20000,1.02
5/8/2018 14:00,17.7,,8.6,50,61,1003.5,80,20000,1.58
5/8/2018 15:00,17.7,,8.4,70,59,1002.9,80,20000,1.36
5/8/2018 16:00,17.7,,6.4,70,57,1003.7,90,20000,1.05
5/8/2018 17:00,17.8,,8.8,70,58,1004.2,50,20000,1.27
5/8/2018 18:00,17.2,,6.8,70,62,1005,70,20000,0.85
5/8/2018 19:00,16.2,,7.5,70,63,1006.1,53.33333333,20000,0.17
5/8/2018 20:00,15.5,,7.9,70,62,1007.3,36.66666667,20000,0
5/8/2018 21:00,14.5,,9.8,70,64,1008.4,20,20000,
5/8/2018 22:00,13.9,,12.2,70,67,1008.9,20,20000,
5/8/2018 23:00,13.6,,9.3,70,63,1009.5,20,20000,
5/9/2018 0:00,13.6,,9.8,70,64,1009.6,20,20000,
5/9/2018 1:00,13.2,,10,50,66,1009.9,13.33333333,20000,
5/9/2018 2:00,13.1,,9,50,66,1009.7,6.666666667,20000,
5/9/2018 3:00,12.9,,7.7,50,66,1009.8,0,20000,
5/9/2018 4:00,12.7,,7.3,50,66,1010.2,0,20000,
5/9/2018 5:00,12.5,,6.6,50,66,1011,0,20000,
5/9/2018 6:00,12.4,,5.2,70,68,1012.3,40,20000,0
5/9/2018 7:00,12.4,,6.9,50,68,1012.6,30,20000,0.15
5/9/2018 8:00,13.2,,6.2,70,63,1013.3,0,20000,0.99
5/9/2018 9:00,13.9,,6.4,70,61,1013.7,30,20000,1.74
5/9/2018 10:00,14.7,,4.8,70,59,1013.8,30,20000,2.59
5/9/2018 11:00,15.8,,4.8,90,57,1013.8,60,20000,2.86
5/9/2018 12:00,16.2,,4,90,56,1013.6,60,20000,3.29
5/9/2018 13:00,15.7,,3.1,110,63,1013.7,80,20000,1.61
5/9/2018 14:00,17.2,,3.1,180,58,1013.5,50,20000,3.06
5/9/2018 15:00,17.2,,3.4,180,58,1013.5,30,20000,2.41
5/9/2018 16:00,16.2,,2.9,140,64,1013.2,10,20000,2.44
5/9/2018 17:00,15.5,,3.4,140,69,1013.2,0,20000,1.63
5/9/2018 18:00,14.6,,2.9,140,71,1013.5,20,20000,0.86
5/9/2018 19:00,13.8,,2.9,140,77,1014.1,43.33333333,20000,0.07
5/9/2018 20:00,13.5,,3.2,140,78,1015,66.66666667,20000,0
5/9/2018 21:00,13.5,,1.9,110,78,1015.9,90,20000,
5/9/2018 22:00,13.2,,2.9,140,78,1016.1,90,20000,
5/9/2018 23:00,13.2,,1.8,140,81,1016.6,90,20000,
5/10/2018 0:00,13.1,,1.3,110,79,1016.6,90,20000,
5/10/2018 1:00,13.1,,0.7,160,80,1016.1,90,20000,
5/10/2018 2:00,13,,1.1,160,81,1016,90,20000,
5/10/2018 3:00,13,,0.5,160,80,1016.1,90,20000,
5/10/2018 4:00,12.9,,1,140,81,1016,90,20000,
5/10/2018 5:00,12.9,,1.5,180,82,1016.1,70,20000,
5/10/2018 6:00,13,,1.1,200,82,1016.6,90,20000,0
5/10/2018 7:00,13.5,,2.7,270,80,1016.5,90,20000,0.06
5/10/2018 8:00,14.7,,2,340,72,1017,60,18320,0.78
5/10/2018 9:00,15.5,,1.5,270,70,1016.8,30,13580,1.4
5/10/2018 10:00,16.9,,1.5,160,70,1016.6,0,17300,2.49
5/10/2018 11:00,17.5,,3.1,230,67,1016.5,0,13230,3.06
5/10/2018 12:00,18.1,,3.2,200,66,1016,0,17360,3.38
5/10/2018 13:00,18.5,,3.4,200,66,1015.5,0,18620,3.48
5/10/2018 14:00,18.6,,2.7,200,68,1014.8,0,20000,3.36
5/10/2018 15:00,18.6,,3.8,230,69,1014.1,0,20000,3.02
5/10/2018 16:00,18.7,,3.4,230,68,1013.5,0,20000,2.43
5/10/2018 17:00,18.3,,4,230,72,1013.2,0,19750,1.71
5/10/2018 18:00,17.3,,3.9,230,76,1013.1,0,19370,0.93
