,rain,temperature,humidity,pressure,solar_radiation,wind_speed,wind_direction,visibility,total_cloud
2020-02-18 06:00,,-6.1,74,2.9,,0.3,0,2000,0
2020-02-18 07:00,,-6.3,81,3.1,,0.3,0,2000,0
2020-02-18 08:00,,-5.1,77,3.2,0.14,0.3,0,1997,0
2020-02-18 09:00,,-1.5,62,3.4,0.87,0.2,0,1973,0
2020-02-18 10:00,,0.6,43,2.8,1.53,1.4,250,1989,0
2020-02-18 11:00,,2.3,36,2.6,2.15,1.3,250,1991,0
2020-02-18 12:00,,4.5,30,2.5,2.58,2.1,250,1943,0
2020-02-18 13:00,,6.0,25,2.3,2.76,1.2,230,1981,0
2020-02-18 14:00,,7.5,20,2.1,2.7,1.8,320,1987,0
2020-02-18 15:00,,8.1,18,1.9,2.38,2.8,340,1967,0
2020-02-18 16:00,,8.0,20,2.1,1.84,2.7,360,2000,0
2020-02-18 17:00,,7.3,22,2.3,1.12,2.1,360,1999,0
2020-02-18 18:00,,6.1,24,2.3,0.34,1.2,360,2000,0
2020-02-18 19:00,,3.9,30,2.4,0.0,0.6,340,2000,0
2020-02-18 20:00,,0.0,47,2.9,,0.4,0,2000,0
2020-02-18 21:00,,-1.0,53,3.0,,0.2,0,2000,0
2020-02-18 22:00,,-1.9,58,3.1,,0.1,0,2000,0
2020-02-18 23:00,,-2.5,64,3.3,,0.1,0,2000,0
2020-02-19 00:00,,-3.1,68,3.3,,0.2,0,2000,0
2020-02-19 01:00,,-3.9,73,3.3,,0.8,70,2000,
2020-02-19 02:00,,-4.3,74,3.3,,0.2,0,1998,
2020-02-19 03:00,,-4.6,75,3.3,,0.5,50,1987,0
2020-02-19 04:00,,-5.2,80,3.3,,0.1,0,1923,10
2020-02-19 05:00,,-5.5,82,3.3,,0.7,70,1850,5
2020-02-19 06:00,,-5.0,80,3.4,,0.5,70,1893,6
2020-02-19 07:00,,-5.0,79,3.3,,0.2,0,1933,10
2020-02-19 08:00,,-3.6,74,3.5,0.14,0.0,0,1955,7
2020-02-19 09:00,,-0.7,68,4.0,0.7,0.0,0,1897,0
2020-02-19 10:00,,2.7,50,3.7,1.46,0.7,50,1921,0
2020-02-19 11:00,,4.8,43,3.7,1.61,0.6,230,1852,4
2020-02-19 12:00,,7.2,37,3.8,2.31,1.4,290,1974,5
2020-02-19 13:00,,8.6,33,3.7,2.52,1.4,270,1956,3
2020-02-19 14:00,,10.3,27,3.4,2.63,1.6,320,1953,0
2020-02-19 15:00,,11.6,25,3.4,2.27,1.1,270,2000,0
2020-02-19 16:00,,12.0,24,3.4,1.73,1.9,110,1983,2
2020-02-19 17:00,,10.8,25,3.2,1.0,1.5,110,2000,6
2020-02-19 18:00,,9.1,30,3.5,0.26,0.9,160,2000,7
2020-02-19 19:00,,7.4,37,3.8,0.0,0.5,320,2000,10
2020-02-19 20:00,,6.1,48,4.5,,0.1,0,2000,9
2020-02-19 21:00,,5.0,58,5.1,,0.2,0,2000,10
2020-02-19 22:00,,3.4,59,4.6,,0.1,0,1997,6
2020-02-19 23:00,,2.0,65,4.6,,0.3,0,1940,6
2020-02-20 00:00,,1.9,66,4.6,,0.2,0,2000,10
2020-02-20 01:00,,1.7,67,4.6,,0.2,0,1999,10
2020-02-20 02:00,,0.8,73,4.8,,0.5,50,1980,8
2020-02-20 03:00,,0.6,76,4.9,,0.3,0,1988,8
2020-02-20 04:00,,0.3,76,4.8,,0.0,0,1836,9
2020-02-20 05:00,,-0.7,82,4.8,,0.0,0,1645,6
2020-02-20 06:00,,-1.5,85,4.7,,0.0,0,1299,0
2020-02-20 07:00,,-1.9,87,4.6,,0.0,0,1057,4
2020-02-20 08:00,,-1.3,85,4.7,0.1,0.1,0,948,0
2020-02-20 09:00,,3.4,76,5.9,0.74,1.0,320,1141,0
2020-02-20 10:00,,5.7,62,5.7,1.44,1.0,270,1435,0
2020-02-20 11:00,,8.8,49,5.6,2.01,0.7,270,1332,0
2020-02-20 12:00,,11.3,37,5.0,2.39,1.8,140,1579,0
2020-02-20 13:00,,12.4,28,4.0,2.57,1.8,90,1858,0
2020-02-20 14:00,,13.8,25,3.9,2.52,2.0,140,1838,0
2020-02-20 15:00,,14.1,23,3.7,2.17,1.2,140,1902,0
2020-02-20 16:00,,14.4,22,3.6,1.64,1.6,230,1987,0
2020-02-20 17:00,,14.0,22,3.5,0.97,1.3,250,1972,0
2020-02-20 18:00,,11.1,32,4.2,0.29,0.9,180,1935,0
2020-02-20 19:00,,8.3,48,5.3,0.0,0.7,250,1939,0
2020-02-20 20:00,,5.9,56,5.2,,0.6,270,1162,0
2020-02-20 21:00,,3.4,66,5.2,,0.6,50,1344,0
2020-02-20 22:00,,2.3,69,5.0,,0.2,0,1245,0
2020-02-20 23:00,,1.3,72,4.8,,0.0,0,1205,5
2020-02-21 00:00,,0.8,76,4.9,,0.1,0,1143,7
2020-02-21 01:00,,0.8,76,4.9,,0.1,0,1100,10
2020-02-21 02:00,,0.3,80,5.0,,0.0,0,1050,9
2020-02-21 03:00,,-0.4,83,4.9,,0.3,0,937,10
2020-02-21 04:00,,-1.2,86,4.8,,0.1,0,819,0
2020-02-21 05:00,,-1.9,87,4.6,,0.5,50,743,0
2020-02-21 06:00,,-2.0,88,4.6,,0.3,0,723,0
2020-02-21 07:00,,-2.4,89,4.6,,0.3,0,641,0
2020-02-21 08:00,,-1.5,88,4.8,0.12,0.0,0,696,0
2020-02-21 09:00,,2.9,75,5.6,0.71,0.7,320,767,0
2020-02-21 10:00,,6.0,64,6.0,1.37,0.9,270,1211,6
2020-02-21 11:00,,8.9,54,6.1,1.99,1.4,270,1245,7
2020-02-21 12:00,,12.0,50,7.0,2.33,1.6,270,1507,7
2020-02-21 13:00,,15.1,41,7.0,2.48,1.7,230,1879,4
2020-02-21 14:00,,14.8,40,6.7,2.43,2.5,250,1905,6
2020-02-21 15:00,,14.5,41,6.7,2.2,3.1,250,1983,3
2020-02-21 16:00,,14.8,40,6.7,1.75,2.0,110,1972,0
2020-02-21 17:00,,13.3,44,6.7,0.77,1.6,290,2000,6
2020-02-21 18:00,,12.2,48,6.8,0.04,1.1,110,2000,10
2020-02-21 19:00,,11.8,52,7.2,0.0,1.0,110,2000,10
2020-02-21 20:00,,10.3,61,7.6,,0.0,0,1999,10
2020-02-21 21:00,0.1,8.7,83,9.3,,0.1,0,1848,10
2020-02-21 22:00,,7.9,89,9.4,,0.3,0,1166,10
2020-02-21 23:00,,7.6,93,9.7,,0.0,0,568,10
2020-02-22 00:00,1.2,7.8,95,10.0,,0.0,0,238,9
2020-02-22 01:00,,7.6,96,9.9,,0.1,0,219,9
2020-02-22 02:00,,7.8,97,10.2,,1.1,180,378,0
2020-02-22 03:00,0.5,8.2,95,10.3,,1.6,180,298,1
2020-02-22 04:00,,9.3,92,10.7,,1.8,200,579,9
2020-02-22 05:00,,8.5,88,9.7,,1.1,320,923,7
2020-02-22 06:00,0.0,7.9,94,9.9,,0.4,0,472,0
2020-02-22 07:00,,7.4,69,7.1,,1.4,340,1938,0
2020-02-22 08:00,,5.2,85,7.5,0.12,0.6,110,1509,1
2020-02-22 09:00,,8.7,52,5.8,0.73,0.3,0,1680,0
2020-02-22 10:00,,10.3,37,4.6,1.38,1.2,180,1495,0
2020-02-22 11:00,,11.8,34,4.7,1.99,1.2,250,1333,0
2020-02-22 12:00,,12.8,25,3.7,2.43,2.9,290,1406,1
2020-02-22 13:00,,12.5,23,3.3,2.67,5.1,270,1347,0
2020-02-22 14:00,,12.5,23,3.3,2.63,7.0,270,1262,1
2020-02-22 15:00,,12.8,22,3.2,2.45,4.2,270,1417,2
2020-02-22 16:00,,11.8,22,3.0,1.85,5.2,270,1739,0
2020-02-22 17:00,,10.8,25,3.2,1.06,4.1,270,1501,0
2020-02-22 18:00,,9.1,34,3.9,0.31,3.0,270,1221,0
2020-02-22 19:00,,7.5,39,4.1,0.01,1.0,250,1368,0
2020-02-22 20:00,,7.0,37,3.7,,1.4,270,1552,0
2020-02-22 21:00,,3.2,54,4.2,,0.6,340,1430,0
2020-02-22 22:00,,2.8,52,3.9,,0.7,90,1789,0
2020-02-22 23:00,,1.4,60,4.1,,0.5,90,1789,0
2020-02-23 00:00,,3.4,47,3.7,,1.2,50,2000,0
2020-02-23 01:00,,2.4,49,3.6,,0.7,290,1998,0
2020-02-23 02:00,,-0.7,67,3.9,,0.0,0,1748,0
2020-02-23 03:00,,-1.9,75,4.0,,0.0,0,1961,0
2020-02-23 04:00,,-2.8,79,3.9,,0.5,20,1995,0
2020-02-23 05:00,,-3.0,83,4.1,,0.0,0,1985,0
2020-02-23 06:00,,-3.2,83,4.0,,0.6,20,1972,0
2020-02-23 07:00,,-3.6,86,4.0,,0.1,0,1824,0
2020-02-23 08:00,,-1.9,84,4.5,0.23,0.5,250,1649,0
2020-02-23 09:00,,1.7,70,4.9,1.22,0.8,270,1860,0
2020-02-23 10:00,,3.7,51,4.1,1.58,0.8,270,1968,0
2020-02-23 11:00,,5.9,44,4.1,2.21,1.5,320,1926,0
2020-02-23 12:00,,7.5,34,3.5,2.62,2.5,250,1999,0
2020-02-23 13:00,,8.6,32,3.6,2.8,1.3,320,1857,0
2020-02-23 14:00,,10.2,27,3.3,2.71,2.0,140,1994,0
2020-02-23 15:00,,10.6,28,3.6,2.38,2.7,140,1970,0
2020-02-23 16:00,,10.6,31,4.0,1.81,2.6,180,1936,0
2020-02-23 17:00,,10.3,31,3.9,1.12,2.0,140,2000,0
2020-02-23 18:00,,9.0,36,4.1,0.34,0.8,180,2000,0
2020-02-23 19:00,,7.1,45,4.5,0.01,0.7,110,2000,0
2020-02-23 20:00,,4.1,61,5.0,,0.7,180,1974,0
2020-02-23 21:00,,6.0,64,6.0,,1.9,270,2000,0
2020-02-23 22:00,,1.7,71,4.9,,0.3,0,1921,0
2020-02-23 23:00,,0.2,77,4.8,,0.0,0,1941,0
2020-02-24 00:00,,-0.7,83,4.8,,0.1,0,1861,0
2020-02-24 01:00,,-1.4,86,4.8,,0.1,0,1721,0
2020-02-24 02:00,,-1.8,87,4.7,,0.0,0,1645,0
2020-02-24 03:00,,-2.5,88,4.5,,0.3,0,1527,0
2020-02-24 04:00,,-2.6,90,4.5,,0.4,0,1569,0
2020-02-24 05:00,,-3.5,90,4.2,,0.0,0,1435,0
2020-02-24 06:00,,-3.3,90,4.3,,0.0,0,1491,0
2020-02-24 07:00,,-3.3,90,4.3,,0.4,0,1644,0
2020-02-24 08:00,,-2.5,88,4.5,0.19,0.4,0,1437,0
2020-02-24 09:00,,1.3,79,5.3,0.96,0.3,0,1397,0
2020-02-24 10:00,,5.3,59,5.3,1.56,0.4,0,1876,0
2020-02-24 11:00,,8.7,46,5.2,2.11,1.1,290,1916,4
2020-02-24 12:00,,11.1,33,4.4,2.57,1.3,320,2000,1
2020-02-24 13:00,,14.3,22,3.6,2.53,2.0,200,2000,5
2020-02-24 14:00,,15.1,25,4.3,2.35,2.3,180,1964,6
2020-02-24 15:00,,15.1,26,4.5,1.9,1.9,200,2000,6
2020-02-24 16:00,,15.0,28,4.8,1.37,1.7,180,2000,7
2020-02-24 17:00,,13.8,36,5.7,0.65,1.6,160,2000,10
2020-02-24 18:00,,13.1,50,7.5,0.15,1.1,110,2000,10
2020-02-24 19:00,,12.1,58,8.1,0.01,0.8,110,2000,8
2020-02-24 20:00,,10.8,64,8.2,,0.2,0,2000,7
2020-02-24 21:00,,10.3,69,8.6,,0.1,0,2000,8
2020-02-24 22:00,,11.3,66,8.8,,0.5,200,2000,10
2020-02-24 23:00,,8.8,90,10.2,,0.0,0,1712,2
2020-02-25 00:00,0.6,8.8,93,10.5,,0.3,0,1700,10
2020-02-25 01:00,,8.3,95,10.4,,0.1,0,966,10
2020-02-25 02:00,,8.3,95,10.4,,0.5,50,1000,10
2020-02-25 03:00,0.0,8.4,94,10.3,,1.5,320,287,10
2020-02-25 04:00,,7.8,96,10.1,,1.3,290,123,10
2020-02-25 05:00,,7.7,96,10.0,,1.1,320,153,10
2020-02-25 06:00,6.3,7.6,96,9.9,,1.1,320,181,7
2020-02-25 07:00,,7.9,97,10.3,,0.0,0,308,10
2020-02-25 08:00,,7.9,97,10.3,0.0,0.9,290,329,10
2020-02-25 09:00,4.0,8.0,97,10.4,0.02,0.9,290,576,10
2020-02-25 10:00,,8.0,96,10.2,0.07,0.5,320,983,9
2020-02-25 11:00,,8.1,96,10.3,0.11,0.6,320,870,10
2020-02-25 12:00,4.6,8.3,96,10.4,0.15,0.6,340,676,10
2020-02-25 13:00,,8.3,95,10.4,0.11,0.3,0,421,10
2020-02-25 14:00,,8.5,97,10.7,0.14,0.5,320,296,10
2020-02-25 15:00,1.3,8.8,95,10.7,0.22,0.8,360,743,10
2020-02-25 16:00,,9.0,93,10.6,0.22,0.9,360,1973,10
2020-02-25 17:00,,8.6,92,10.2,0.07,0.9,360,1038,9
2020-02-25 18:00,0.3,8.3,93,10.2,0.01,0.8,50,531,9
2020-02-25 19:00,,8.0,93,9.9,0.0,1.4,20,523,0
2020-02-25 20:00,,7.8,93,9.8,,1.2,360,539,0
2020-02-25 21:00,0.6,7.6,94,9.7,,0.9,340,750,2
2020-02-25 22:00,,8.0,91,9.7,,1.2,360,2000,9
2020-02-25 23:00,,7.8,93,9.8,,0.9,360,1280,10
2020-02-26 00:00,,7.8,91,9.6,,0.7,360,1802,10
2020-02-26 01:00,,7.7,90,9.4,,1.3,340,2000,7
2020-02-26 02:00,,7.9,87,9.2,,0.9,340,2000,6
2020-02-26 03:00,,7.8,87,9.2,,0.5,340,2000,9
2020-02-26 04:00,,7.9,86,9.1,,0.8,340,2000,9
2020-02-26 05:00,,7.9,86,9.1,,0.5,340,2000,5
2020-02-26 06:00,,7.5,88,9.1,,0.2,0,2000,9
2020-02-26 07:00,,7.9,86,9.1,,0.4,0,2000,8
2020-02-26 08:00,,7.9,92,9.7,0.06,0.0,0,2000,9
2020-02-26 09:00,,9.0,85,9.7,0.37,0.0,0,2000,9
2020-02-26 10:00,,10.3,75,9.3,0.64,1.3,50,2000,9
2020-02-26 11:00,,11.0,74,9.7,0.99,1.6,70,2000,9
2020-02-26 12:00,,12.1,65,9.2,1.73,1.6,50,2000,8
2020-02-26 13:00,,13.3,62,9.4,2.02,1.4,90,2000,8
2020-02-26 14:00,,13.3,60,9.1,1.96,1.1,90,2000,8
2020-02-26 15:00,,14.8,54,9.0,2.58,1.6,250,1965,4
2020-02-26 16:00,,14.8,57,9.5,1.69,1.5,200,2000,3
2020-02-26 17:00,,14.0,61,9.7,0.82,1.2,160,2000,4
2020-02-26 18:00,,12.3,67,9.5,0.28,1.6,160,2000,2
2020-02-26 19:00,,11.0,75,9.8,0.01,1.6,250,1995,0
2020-02-26 20:00,,8.1,86,9.2,,0.2,0,1383,0
2020-02-26 21:00,,7.3,93,9.5,,0.3,0,1065,0
2020-02-26 22:00,,5.9,93,8.6,,0.2,0,733,0
2020-02-26 23:00,,5.3,93,8.2,,0.3,0,1014,1
2020-02-27 00:00,,4.3,94,7.8,,0.2,0,856,0
2020-02-27 01:00,,5.0,92,8.0,,0.4,0,935,1
2020-02-27 02:00,,5.4,91,8.1,,0.3,0,997,2
2020-02-27 03:00,,6.0,88,8.2,,0.1,0,1144,6
2020-02-27 04:00,,6.5,83,8.0,,0.2,0,1366,0
2020-02-27 05:00,,7.0,80,8.0,,0.9,360,1837,0
2020-02-27 06:00,,6.6,78,7.6,,1.0,20,2000,1
2020-02-27 07:00,,6.5,77,7.4,,0.7,20,1994,3
2020-02-27 08:00,,6.5,76,7.3,0.06,1.4,20,2000,9
2020-02-27 09:00,,7.0,70,7.0,0.38,1.5,20,2000,9
2020-02-27 10:00,,8.1,61,6.6,1.39,1.7,50,1982,8
2020-02-27 11:00,,10.5,52,6.6,2.35,2.1,90,1937,9
2020-02-27 12:00,,9.2,54,6.2,1.6,2.0,50,1990,7
2020-02-27 13:00,,9.9,48,5.8,1.33,1.7,70,1999,9
2020-02-27 14:00,,10.1,48,5.9,1.64,2.0,70,1986,9
2020-02-27 15:00,,10.7,46,5.9,1.62,0.9,50,1987,9
2020-02-27 16:00,,9.6,51,6.1,0.58,1.6,110,2000,9
2020-02-27 17:00,,9.3,52,6.1,0.33,1.7,110,2000,9
2020-02-27 18:00,,8.5,57,6.3,0.19,1.3,160,2000,7
2020-02-27 19:00,,5.8,73,6.7,0.0,0.9,110,2000,4
2020-02-27 20:00,,5.8,67,6.2,,1.4,110,1989,0
2020-02-27 21:00,,5.1,71,6.2,,0.7,110,2000,3
2020-02-27 22:00,,5.9,68,6.3,,0.6,140,2000,3
2020-02-27 23:00,,5.3,75,6.7,,0.0,0,1994,0
2020-02-28 00:00,,5.1,77,6.7,,0.0,0,1987,0
2020-02-28 01:00,,5.0,79,6.9,,0.5,50,1956,0
2020-02-28 02:00,,5.0,80,7.0,,0.5,50,1920,9
2020-02-28 03:00,,4.8,79,6.8,,0.5,20,1918,9
2020-02-28 04:00,,4.5,81,6.8,,0.1,0,1881,9
2020-02-28 05:00,,4.5,81,6.8,,0.3,0,1940,9
2020-02-28 06:00,,3.7,85,6.8,,0.0,0,1817,9
2020-02-28 07:00,,3.9,86,6.9,,0.0,0,1648,10
2020-02-28 08:00,,4.1,86,7.0,0.07,0.1,0,1520,10
2020-02-28 09:00,,4.9,81,7.0,0.1,0.4,0,1711,10
2020-02-28 10:00,,5.5,77,6.9,0.23,0.7,70,1818,10
2020-02-28 11:00,,6.6,68,6.6,0.42,0.7,360,1995,10
2020-02-28 12:00,,6.6,69,6.7,0.36,0.8,270,1998,10
2020-02-28 13:00,,6.8,76,7.5,0.28,1.2,340,1470,10
2020-02-28 14:00,,6.5,86,8.3,0.4,0.9,340,1066,10
2020-02-28 15:00,0.7,6.7,85,8.3,0.32,0.2,0,1390,10
2020-02-28 16:00,,5.9,88,8.1,0.23,1.2,320,942,10
2020-02-28 17:00,,5.8,90,8.2,0.12,1.1,340,1551,10
2020-02-28 18:00,0.6,5.5,91,8.2,0.07,0.7,360,1191,10
2020-02-28 19:00,,5.3,91,8.1,0.0,0.0,0,1227,9
2020-02-28 20:00,,4.9,94,8.1,,0.2,0,673,5
2020-02-28 21:00,0.0,4.5,94,7.9,,0.3,0,679,4
2020-02-28 22:00,,4.1,95,7.7,,0.3,0,574,0
2020-02-28 23:00,,4.4,95,7.9,,0.7,20,681,0
2020-02-29 00:00,,4.5,92,7.7,,0.6,20,806,0
2020-02-29 01:00,,4.3,93,7.7,,0.6,20,623,10
2020-02-29 02:00,,4.3,94,7.8,,0.3,0,486,6
2020-02-29 03:00,,4.5,93,7.8,,0.3,0,695,10
2020-02-29 04:00,,4.5,94,7.9,,0.5,20,617,9
2020-02-29 05:00,,4.3,94,7.8,,0.1,0,617,9
2020-02-29 06:00,,3.9,95,7.6,,0.4,0,451,9
2020-02-29 07:00,,4.0,94,7.6,0.0,0.5,20,583,10
2020-02-29 08:00,,4.9,90,7.7,0.12,0.5,50,960,9
2020-02-29 09:00,,5.8,86,7.9,0.51,1.2,70,1078,9
2020-02-29 10:00,,7.6,78,8.1,1.32,1.3,90,1699,9
2020-02-29 11:00,,8.2,76,8.2,0.93,1.4,50,1941,10
2020-02-29 12:00,,9.6,67,8.0,1.15,1.3,50,2000,10
2020-02-29 13:00,,10.6,65,8.2,1.03,1.7,70,2000,10
2020-02-29 14:00,,11.2,58,7.7,1.15,1.4,20,2000,10
2020-02-29 15:00,,11.1,64,8.4,0.93,2.0,70,1998,10
2020-02-29 16:00,,11.3,66,8.8,0.92,1.4,140,1982,8
2020-02-29 17:00,,12.1,61,8.5,0.75,0.8,180,1994,7
2020-02-29 18:00,,10.3,71,8.8,0.41,0.1,0,2000,1
2020-02-29 19:00,,7.2,86,8.7,0.01,0.2,0,2000,0
2020-02-29 20:00,,5.8,91,8.4,,0.1,0,1457,3
2020-02-29 21:00,,4.8,94,8.1,,0.0,0,1190,10
2020-02-29 22:00,,4.1,95,7.7,,0.0,0,1112,9
2020-02-29 23:00,,3.2,95,7.3,,0.1,0,856,5
2020-03-01 00:00,,2.0,95,6.7,,0.0,0,655,6
2020-03-01 01:00,,2.1,96,6.8,,0.0,0,700,0
2020-03-01 02:00,,2.5,97,7.1,,0.0,0,755,10
2020-03-01 03:00,,3.0,96,7.3,,0.0,0,100,9
2020-03-01 04:00,,3.0,97,7.3,,0.2,0,199,10
2020-03-01 05:00,,3.4,97,7.5,,0.4,0,809,7
2020-03-01 06:00,,3.7,97,7.7,,0.0,0,625,10
2020-03-01 07:00,,4.3,97,8.0,0.0,0.7,50,413,10
2020-03-01 08:00,,5.0,96,8.4,0.11,0.4,0,513,9
2020-03-01 09:00,,6.5,89,8.6,0.49,0.0,0,949,9
2020-03-01 10:00,,9.5,76,9.0,1.35,0.7,270,1103,8
2020-03-01 11:00,,11.7,62,8.5,2.08,1.9,70,1458,7
2020-03-01 12:00,,12.7,57,8.3,1.88,1.5,90,1933,8
2020-03-01 13:00,,14.0,50,8.0,1.93,1.5,290,1865,8
2020-03-01 14:00,,14.3,49,8.0,2.61,1.9,290,1914,9
2020-03-01 15:00,,13.3,53,8.1,0.7,1.4,270,2000,10
2020-03-01 16:00,,13.0,58,8.7,0.51,1.2,270,1994,9
2020-03-01 17:00,,12.8,58,8.5,0.38,0.8,270,2000,9
2020-03-01 18:00,,12.5,60,8.7,0.09,0.4,0,2000,10
2020-03-01 19:00,,11.9,61,8.5,0.0,1.4,160,1966,10
2020-03-01 20:00,,11.6,64,8.7,,0.7,110,1740,0
2020-03-01 21:00,,11.1,68,9.0,,1.1,160,1629,3
2020-03-01 22:00,,10.8,69,8.9,,2.7,230,1286,8
2020-03-01 23:00,,9.9,71,8.6,,2.4,250,1760,9
2020-03-02 00:00,0.0,8.6,73,8.1,,1.7,340,1866,8
2020-03-02 01:00,,7.5,56,5.8,,2.0,340,1517,1
2020-03-02 02:00,,7.0,58,5.8,,2.1,340,1152,1
2020-03-02 03:00,,6.6,57,5.6,,2.4,20,1053,0
2020-03-02 04:00,,6.0,58,5.4,,1.0,360,926,0
2020-03-02 05:00,,5.6,54,4.9,,1.8,340,1321,0
2020-03-02 06:00,,5.6,50,4.5,,1.9,360,1637,3
2020-03-02 07:00,,4.5,54,4.5,0.0,0.9,50,1746,7
2020-03-02 08:00,,5.0,52,4.5,0.17,1.1,70,1766,8
2020-03-02 09:00,,6.5,42,4.1,0.79,1.7,20,1693,7
2020-03-02 10:00,,7.4,37,3.8,1.61,3.9,340,1566,2
2020-03-02 11:00,,8.9,30,3.4,2.17,2.6,340,1858,5
2020-03-02 12:00,,10.2,26,3.2,2.76,3.8,360,1871,5
2020-03-02 13:00,,11.4,25,3.4,3.01,3.0,340,1778,6
2020-03-02 14:00,,12.2,25,3.6,2.85,2.8,340,1787,0
2020-03-02 15:00,,13.3,26,4.0,2.5,1.8,340,1883,0
2020-03-02 16:00,,13.6,25,3.9,1.94,1.9,340,1775,0
2020-03-02 17:00,,13.1,25,3.8,1.18,1.4,320,1947,1
2020-03-02 18:00,,11.8,29,4.0,0.34,0.9,340,1978,7
2020-03-02 19:00,,10.2,30,3.7,0.02,1.7,70,1993,6
2020-03-02 20:00,,8.0,35,3.8,,0.3,0,1946,5
2020-03-02 21:00,,5.6,50,4.5,,0.1,0,1511,7
2020-03-02 22:00,,4.2,58,4.8,,0.1,0,1722,7
2020-03-02 23:00,,2.7,65,4.8,,0.0,0,1578,7
2020-03-03 00:00,,2.1,69,4.9,,0.0,0,1419,7
2020-03-03 01:00,,2.5,69,5.0,,0.0,0,1488,7
2020-03-03 02:00,,1.6,72,4.9,,0.2,0,1346,7
2020-03-03 03:00,,1.2,75,5.0,,0.0,0,1304,6
2020-03-03 04:00,,1.7,76,5.3,,0.1,0,1239,9
2020-03-03 05:00,,1.9,75,5.3,,0.2,0,1231,9
2020-03-03 06:00,,2.4,75,5.5,,0.5,70,1167,10
2020-03-03 07:00,,2.7,76,5.6,0.0,0.2,0,1095,9
2020-03-03 08:00,,3.5,75,5.9,0.13,0.0,0,1000,8
2020-03-03 09:00,,5.4,69,6.2,0.49,0.4,0,1129,8
2020-03-03 10:00,,7.9,61,6.5,0.94,1.8,90,1784,7
2020-03-03 11:00,,9.5,55,6.5,1.55,1.1,90,1845,8
2020-03-03 12:00,,10.7,54,6.9,1.72,1.6,290,1911,8
2020-03-03 13:00,,11.5,52,7.0,1.96,2.0,110,2000,7
2020-03-03 14:00,,11.8,51,7.0,1.13,0.9,110,2000,8
2020-03-03 15:00,,12.5,49,7.1,1.33,1.1,140,2000,8
2020-03-03 16:00,,12.5,49,7.1,1.1,1.2,180,1975,9
2020-03-03 17:00,,11.7,53,7.3,0.82,2.1,160,2000,7
2020-03-03 18:00,,11.3,54,7.2,0.22,1.0,160,2000,6
2020-03-03 19:00,,8.8,64,7.2,0.01,0.7,180,2000,5
2020-03-03 20:00,,6.9,75,7.4,,0.0,0,2000,7
2020-03-03 21:00,,6.2,80,7.5,,0.0,0,2000,8
2020-03-03 22:00,,5.2,85,7.5,,0.0,0,2000,8
2020-03-03 23:00,,4.9,86,7.4,,0.0,0,1965,8
2020-03-04 00:00,,5.4,85,7.6,,0.2,0,2000,10
2020-03-04 01:00,,4.9,88,7.6,,0.0,0,1960,8
2020-03-04 02:00,,4.9,88,7.6,,0.0,0,1980,10
2020-03-04 03:00,0.0,5.1,88,7.7,,0.0,0,2000,10
2020-03-04 04:00,,5.5,88,7.9,,0.7,70,1877,9
2020-03-04 05:00,,5.0,91,7.9,,0.0,0,1763,10
2020-03-04 06:00,,5.6,89,8.1,,0.4,0,989,9
2020-03-04 07:00,,4.6,90,7.6,0.0,0.6,140,746,10
2020-03-04 08:00,,5.5,88,7.9,0.11,0.0,0,1169,10
2020-03-04 09:00,,6.9,68,6.7,0.5,0.0,0,1290,8
2020-03-04 10:00,,8.8,54,6.1,1.33,1.1,290,1370,6
2020-03-04 11:00,,10.6,45,5.8,2.23,0.8,140,1721,5
2020-03-04 12:00,,11.5,33,4.5,2.76,2.2,20,1839,2
2020-03-04 13:00,,11.4,25,3.4,2.92,3.5,340,2000,0
2020-03-04 14:00,,11.3,20,2.7,2.87,3.1,340,1974,0
2020-03-04 15:00,,10.6,20,2.6,2.56,4.5,340,1997,0
2020-03-04 16:00,,9.3,20,2.3,2.03,4.3,340,1957,0
2020-03-04 17:00,,7.9,24,2.6,1.3,3.8,340,1919,0
2020-03-04 18:00,,5.9,31,2.9,0.48,2.3,340,2000,1
2020-03-04 19:00,,4.5,36,3.0,0.01,2.1,320,2000,0
2020-03-04 20:00,,3.5,35,2.8,,3.2,340,1999,0
2020-03-04 21:00,,2.6,41,3.0,,4.2,340,2000,7
2020-03-04 22:00,,2.1,45,3.2,,3.2,340,2000,7
2020-03-04 23:00,,2.0,47,3.3,,3.0,320,2000,4
2020-03-05 00:00,,1.5,46,3.1,,3.0,340,2000,0
2020-03-05 01:00,,1.3,47,3.2,,3.8,360,1935,2
2020-03-05 02:00,,0.5,51,3.2,,2.2,360,1975,0
2020-03-05 03:00,,-0.5,54,3.2,,1.2,50,1774,0
2020-03-05 04:00,,-1.2,56,3.1,,0.4,0,1571,0
2020-03-05 05:00,,-1.3,57,3.2,,0.9,50,1443,0
2020-03-05 06:00,,-1.4,58,3.2,,0.6,200,1306,0
2020-03-05 07:00,,-3.1,71,3.5,0.0,0.2,0,1140,0
2020-03-05 08:00,,-1.3,64,3.6,0.26,0.3,0,1183,0
2020-03-05 09:00,,1.7,50,3.5,0.99,1.2,250,1144,0
2020-03-05 10:00,,3.3,42,3.2,1.75,1.8,270,1293,0
2020-03-05 11:00,,4.6,40,3.4,2.39,1.9,250,1540,0
2020-03-05 12:00,,6.9,31,3.1,2.8,1.9,250,1632,0
